"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 02, 2017","33.46","33.30","33.60","32.84","785.67K","0.54%"
"Aug 01, 2017","33.28","33.28","33.64","32.99","531.72K","0.82%"
"Jul 31, 2017","33.01","33.80","33.83","32.67","767.99K","-2.45%"
"Jul 28, 2017","33.84","34.51","34.51","33.57","606.58K","-2.59%"
"Jul 27, 2017","34.74","35.00","35.23","34.18","478.90K","-0.77%"
"Jul 26, 2017","35.01","34.97","35.02","34.28","514.06K","0.14%"
"Jul 25, 2017","34.96","34.82","35.49","34.66","408.05K","0.98%"
"Jul 24, 2017","34.62","34.98","35.05","34.46","339.93K","-0.92%"
"Jul 21, 2017","34.94","35.15","35.20","34.73","418.11K","-0.23%"
"Jul 20, 2017","35.02","34.50","35.15","34.31","490.76K","1.74%"
"Jul 19, 2017","34.42","34.25","34.95","34.13","625.79K","0.03%"
"Jul 18, 2017","34.41","34.39","34.55","33.85","393.13K","-0.23%"
"Jul 17, 2017","34.49","35.02","35.06","34.39","473.86K","-1.68%"
"Jul 14, 2017","35.08","35.20","35.65","35.07","261.71K","-0.48%"
"Jul 13, 2017","35.25","35.48","35.48","34.57","580.94K","-0.68%"
"Jul 12, 2017","35.49","35.01","35.68","34.98","429.35K","2.22%"
"Jul 11, 2017","34.72","34.23","34.77","34.14","325.98K","1.17%"
"Jul 10, 2017","34.32","34.86","34.86","34.24","339.95K","-1.55%"
"Jul 07, 2017","34.86","34.60","34.93","34.42","391.18K","0.96%"
"Jul 06, 2017","34.53","34.70","34.84","34.40","317.79K","-0.95%"
"Jul 05, 2017","34.86","35.06","35.06","34.59","387.63K","-0.60%"
"Jul 03, 2017","35.07","35.05","35.26","34.55","232.00K","0.54%"
"Jun 30, 2017","34.88","35.06","35.23","34.74","424.50K","-0.23%"
"Jun 29, 2017","34.96","35.57","35.78","34.60","639.11K","-1.91%"
"Jun 28, 2017","35.64","35.60","36.40","35.54","680.89K","0.39%"
"Jun 27, 2017","35.50","35.43","36.25","35.24","625.74K","-0.11%"
"Jun 26, 2017","35.54","37.00","37.25","35.50","791.36K","-3.95%"
"Jun 23, 2017","37.00","36.95","37.69","36.65","1.20M","0.27%"
"Jun 22, 2017","36.90","36.96","37.19","36.60","469.04K","0.00%"
"Jun 21, 2017","36.90","37.50","37.83","36.71","528.09K","-1.86%"
"Jun 20, 2017","37.60","38.23","38.25","37.36","448.64K","-1.85%"
"Jun 19, 2017","38.31","38.01","38.45","37.70","553.14K","1.08%"
"Jun 16, 2017","37.90","37.64","38.12","37.44","686.20K","0.48%"
"Jun 15, 2017","37.72","37.39","37.74","37.09","722.81K","0.43%"
"Jun 14, 2017","37.56","38.50","38.55","37.44","773.03K","-2.19%"
"Jun 13, 2017","38.40","38.81","38.81","38.14","677.64K","-1.31%"
"Jun 12, 2017","38.91","39.04","39.40","38.28","734.84K","-0.87%"
"Jun 09, 2017","39.25","39.18","39.52","38.46","922.52K","0.18%"
"Jun 08, 2017","39.18","37.95","39.57","37.55","1.13M","3.27%"
"Jun 07, 2017","37.94","37.80","38.11","37.68","442.97K","0.56%"
"Jun 06, 2017","37.73","37.33","38.16","37.08","546.59K","0.77%"
"Jun 05, 2017","37.44","37.73","37.92","37.33","337.75K","-0.87%"
"Jun 02, 2017","37.77","37.65","37.98","37.49","553.69K","0.45%"
"Jun 01, 2017","37.60","37.24","37.61","37.11","808.86K","1.57%"
"May 31, 2017","37.02","36.87","37.05","36.09","743.62K","0.33%"
"May 30, 2017","36.90","37.60","37.60","36.75","655.20K","-1.76%"
"May 26, 2017","37.56","37.78","37.86","37.36","314.40K","-0.79%"
"May 25, 2017","37.86","37.93","38.24","37.81","590.20K","-0.08%"
"May 24, 2017","37.89","37.61","38.00","37.25","734.01K","2.32%"
"May 23, 2017","37.03","37.89","37.94","36.95","724.15K","-2.30%"
