"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 14, 2017","459.69","463.79","468.00","459.20","417.22K","-0.98%"
"Jun 13, 2017","464.22","461.78","468.04","461.38","543.59K","0.58%"
"Jun 12, 2017","461.55","459.79","464.34","452.20","776.18K","0.15%"
"Jun 09, 2017","460.85","461.37","466.05","459.53","736.33K","0.25%"
"Jun 08, 2017","459.69","461.00","464.49","457.02","739.79K","-0.55%"
"Jun 07, 2017","462.23","470.04","471.43","459.57","1.12M","-1.75%"
"Jun 06, 2017","470.48","471.00","474.45","469.00","745.88K","-0.45%"
"Jun 05, 2017","472.60","478.25","478.78","471.05","704.39K","-1.14%"
"Jun 02, 2017","478.07","484.88","487.52","477.01","608.27K","-1.14%"
"Jun 01, 2017","483.60","479.81","484.69","477.36","585.68K","1.31%"
"May 31, 2017","477.35","476.92","478.00","471.53","651.66K","0.35%"
"May 30, 2017","475.70","475.28","477.85","472.42","607.30K","-0.93%"
"May 26, 2017","480.15","483.01","483.25","478.94","477.84K","-0.26%"
"May 25, 2017","481.39","483.45","484.86","480.00","654.52K","0.54%"
"May 24, 2017","478.80","476.43","480.00","474.29","419.72K","0.80%"
"May 23, 2017","475.00","484.56","484.56","474.00","546.02K","-1.61%"
"May 22, 2017","482.79","485.17","485.78","476.59","617.54K","-0.45%"
"May 19, 2017","484.99","487.85","489.66","483.62","590.66K","0.05%"
"May 18, 2017","484.74","479.15","486.32","476.04","631.61K","1.02%"
"May 17, 2017","479.83","492.22","493.55","478.97","800.14K","-3.29%"
"May 16, 2017","496.14","496.58","499.00","491.00","915.07K","0.17%"
"May 15, 2017","495.31","488.75","495.95","485.45","719.70K","1.22%"
"May 12, 2017","489.33","490.46","495.97","488.47","731.59K","0.17%"
"May 11, 2017","488.52","485.90","491.60","481.35","682.41K","0.43%"
"May 10, 2017","486.42","479.84","488.06","477.81","778.74K","1.52%"
"May 09, 2017","479.13","472.29","480.64","471.97","813.35K","1.69%"
"May 08, 2017","471.15","475.66","476.16","468.07","568.93K","-0.87%"
"May 05, 2017","475.30","472.59","475.80","466.48","963.66K","0.61%"
"May 04, 2017","472.40","480.48","481.95","470.85","783.17K","-1.58%"
"May 03, 2017","479.97","487.23","490.45","479.34","945.04K","-1.42%"
"May 02, 2017","486.86","480.49","490.67","480.39","1.04M","1.94%"
"May 01, 2017","477.58","473.01","482.97","465.99","982.67K","0.66%"
"Apr 28, 2017","474.47","481.87","481.87","473.45","937.69K","-1.56%"
"Apr 27, 2017","482.00","485.23","488.00","481.05","981.84K","-0.20%"
"Apr 26, 2017","482.99","474.65","497.48","474.60","3.91M","2.38%"
"Apr 25, 2017","471.76","471.10","474.27","468.27","2.03M","0.63%"
"Apr 24, 2017","468.79","482.75","482.82","465.20","1.15M","-2.15%"
"Apr 21, 2017","479.09","479.00","481.99","476.42","798.70K","0.15%"
