"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 12, 2017","151.75","148.00","151.75","147.20","6.67K","3.06%"
"Jul 11, 2017","147.25","144.70","148.00","144.07","6.26K","1.78%"
"Jul 10, 2017","144.68","144.60","145.35","143.20","5.09K","-0.24%"
"Jul 07, 2017","145.03","145.15","145.85","143.85","4.87K","0.28%"
"Jul 06, 2017","144.62","142.85","145.35","141.20","8.22K","1.69%"
"Jul 05, 2017","142.22","146.12","146.22","142.05","6.86K","-2.66%"
"Jul 03, 2017","146.10","147.95","148.22","145.00","4.76K","-1.24%"
"Jun 30, 2017","147.93","147.00","148.20","144.80","5.45K","0.51%"
"Jun 29, 2017","147.18","146.65","147.90","145.28","4.41K","0.53%"
"Jun 28, 2017","146.40","143.78","146.65","142.93","5.54K","1.05%"
"Jun 27, 2017","144.88","150.20","150.70","144.62","7.59K","-3.06%"
"Jun 26, 2017","149.45","144.80","149.45","144.12","6.69K","3.10%"
"Jun 23, 2017","144.95","144.03","145.47","143.70","3.53K","1.05%"
"Jun 22, 2017","143.45","143.28","144.20","141.70","3.91K","-0.83%"
"Jun 21, 2017","144.65","145.00","145.78","143.40","5.01K","0.50%"
"Jun 20, 2017","143.93","144.15","144.93","140.78","6.83K","-0.74%"
"Jun 19, 2017","145.00","148.32","148.72","144.07","4.96K","-1.95%"
"Jun 16, 2017","147.88","147.85","148.93","146.80","4.18K","0.55%"
"Jun 15, 2017","147.07","145.38","147.78","144.75","6.14K","0.65%"
"Jun 14, 2017","146.12","149.10","149.40","145.55","7.65K","-2.55%"
"Jun 13, 2017","149.95","151.62","153.05","148.68","4.55K","-1.06%"
"Jun 12, 2017","151.55","154.53","155.15","149.88","5.89K","-1.71%"
"Jun 09, 2017","154.18","154.18","155.00","152.55","3.82K","0.15%"
"Jun 08, 2017","153.95","155.05","156.85","153.05","5.73K","-0.55%"
"Jun 07, 2017","154.80","154.72","156.25","151.70","7.57K","-0.37%"
"Jun 06, 2017","155.38","160.68","160.90","155.38","5.41K","-2.81%"
"Jun 05, 2017","159.88","159.25","160.72","158.00","4.86K","0.73%"
"Jun 02, 2017","158.72","158.60","159.62","156.60","7.62K","1.05%"
"Jun 01, 2017","157.07","153.07","157.07","152.95","6.00K","2.95%"
"May 31, 2017","152.57","150.38","153.15","149.50","7.32K","1.76%"
"May 30, 2017","149.93","146.75","150.25","145.22","6.28K","2.03%"
"May 26, 2017","146.95","151.40","151.57","146.62","6.69K","2.38%"
"May 25, 2017","143.53","143.55","143.55","143.00","0.73K","-0.33%"
"May 24, 2017","144.00","144.22","144.47","143.30","1.32K","-0.17%"
"May 23, 2017","144.25","144.20","144.80","144.20","0.60K","0.00%"
"May 22, 2017","144.25","143.45","144.62","143.30","0.93K","0.63%"
"May 19, 2017","143.35","142.70","143.85","142.50","0.73K","0.75%"
"May 18, 2017","142.28","141.53","142.82","141.30","0.83K","0.22%"
"May 17, 2017","141.97","141.45","142.30","140.65","0.82K","0.72%"
"May 16, 2017","140.95","141.50","141.75","139.28","1.44K","-1.11%"
"May 15, 2017","142.53","145.18","145.60","141.25","1.01K","-1.40%"
"May 12, 2017","144.55","143.80","145.78","142.18","2.33K","1.52%"
"May 11, 2017","142.38","144.90","144.90","140.53","1.84K","-1.47%"
"May 10, 2017","144.50","144.40","145.50","142.43","2.06K","-0.02%"
"May 09, 2017","144.53","148.90","150.15","143.80","2.29K","-2.54%"
"May 08, 2017","148.30","143.78","148.60","143.68","3.74K","3.14%"
"May 05, 2017","143.78","148.60","148.60","143.78","2.36K","-3.03%"
"May 04, 2017","148.28","154.00","156.75","147.85","4.11K","-3.27%"
"May 03, 2017","153.30","150.18","154.10","148.75","3.32K","2.46%"
"May 02, 2017","149.62","148.60","153.10","147.95","3.63K","0.69%"
"May 01, 2017","148.60","149.75","150.95","147.53","3.39K","-0.64%"
"Apr 28, 2017","149.55","147.25","149.85","144.40","4.87K","6.18%"
"Apr 27, 2017","140.85","140.10","140.85","139.97","0.82K","0.72%"
"Apr 26, 2017","139.85","138.93","139.95","138.78","0.96K","0.81%"
"Apr 25, 2017","138.72","138.70","138.85","138.32","1.02K","0.34%"
"Apr 24, 2017","138.25","138.68","138.90","137.85","1.70K","-0.22%"
"Apr 21, 2017","138.55","138.40","139.05","138.15","1.36K","0.47%"
