Date,Price,Open,High,Low,Vol.,Change %
7-Jun-17,444.75,438,448.5,438,-,2.07%
6-Jun-17,435.75,430.25,440.75,429.75,-,1.46%
5-Jun-17,429.5,429.25,433.25,425.75,-,0.06%
2-Jun-17,429.25,427.75,433.75,426.75,-,0.00%
1-Jun-17,429.25,429.38,431.25,421.62,-,-0.06%
31-May-17,429.5,433.25,436.25,428.5,-,0.03%
30-May-17,429.38,439,439.25,426.5,-,-2.14%
26-May-17,438.75,430.25,439,429.5,-,1.86%
25-May-17,430.75,433.75,436,430.25,-,-0.40%
24-May-17,432.5,430,433,427.75,-,0.79%
23-May-17,429.12,434.5,435.75,428.25,-,-1.29%
22-May-17,434.75,438,442.5,434.75,-,-0.17%
19-May-17,435.5,426.25,436.75,426.25,-,2.23%
18-May-17,426,428.75,428.75,421.5,-,-0.35%
17-May-17,427.5,422.25,432.25,421.75,-,0.59%
16-May-17,425,422.5,425.75,420.5,-,0.18%
15-May-17,424.25,430.25,431,421.75,-,-1.96%
12-May-17,432.75,434.25,437.5,431.5,-,-0.17%
11-May-17,433.5,432.25,435.75,428.62,-,0.41%
10-May-17,431.75,429.5,435.5,426.25,-,0.47%
9-May-17,429.75,433.75,434.5,428.75,-,-0.98%
8-May-17,434,440.75,441.5,433,-,-2.03%
5-May-17,443,438.75,444,436.25,-,1.08%
4-May-17,438.25,454.5,455.25,436,-,-3.36%
3-May-17,453.5,452.25,456,446,-,-0.22%
2-May-17,454.5,457.25,461.5,448.5,-,-0.33%
1-May-17,456,441.5,456,439.38,-,5.40%
28-Apr-17,432.62,431.75,434.38,429.75,-,0.26%
27-Apr-17,431.5,426.5,433,425.25,-,1.29%
26-Apr-17,426,428.75,432.5,424.75,-,-0.29%
25-Apr-17,427.25,418.75,429.5,416.25,-,1.97%
24-Apr-17,419,424.25,424.75,418.25,-,3.27%
21-Apr-17,405.75,405.75,408,400.25,-,-0.25%
