"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 21, 2017","295.75","295.25","299.25","293.50","0.06K","0.00%"
"Jul 20, 2017","295.75","292.25","297.00","289.25","0.05K","0.94%"
"Jul 19, 2017","293.00","292.50","297.50","292.25","0.04K","0.43%"
"Jul 18, 2017","291.75","287.00","301.50","287.00","0.17K","2.19%"
"Jul 17, 2017","285.50","282.00","288.25","280.25","0.05K","0.07%"
"Jul 14, 2017","285.30","276.90","290.60","275.60","-","-3.12%"
"Jul 13, 2017","294.50","304.25","312.25","304.25","0.01K","-1.92%"
"Jul 12, 2017","300.25","308.00","308.00","308.00","0.00K","2.75%"
"Jul 11, 2017","292.20","291.30","292.90","284.20","-","-4.51%"
"Jul 10, 2017","306.00","305.00","305.00","305.00","0.00K","8.32%"
"Jul 07, 2017","282.50","279.75","279.75","279.75","0.00K","3.57%"
"Jul 06, 2017","272.75","272.00","272.00","272.00","0.00K","-4.57%"
"Jul 05, 2017","285.80","294.20","308.10","281.30","-","0.46%"
"Jul 03, 2017","284.50","290.00","290.00","288.75","0.06K","-1.90%"
"Jun 30, 2017","290.00","270.00","305.00","262.00","0.04K","9.23%"
"Jun 29, 2017","265.50","266.50","274.00","260.00","0.21K","-0.38%"
"Jun 28, 2017","266.50","247.75","266.50","247.00","0.41K","8.11%"
"Jun 27, 2017","246.50","250.75","252.25","245.50","0.22K","-1.30%"
"Jun 26, 2017","249.75","253.00","258.75","249.00","1.05K","-1.87%"
"Jun 23, 2017","254.50","256.75","260.50","252.00","1.39K","-1.07%"
"Jun 22, 2017","257.25","258.00","261.00","255.00","0.46K","-0.58%"
"Jun 21, 2017","258.75","266.50","266.50","257.75","0.38K","-0.96%"
"Jun 20, 2017","261.25","269.25","270.00","261.00","0.82K","-2.61%"
"Jun 19, 2017","268.25","267.50","272.25","263.25","0.49K","-0.37%"
"Jun 16, 2017","269.25","262.75","271.50","260.00","0.55K","3.06%"
"Jun 15, 2017","261.25","256.25","262.50","249.25","0.42K","2.25%"
"Jun 14, 2017","255.50","254.00","256.25","252.50","0.64K","0.89%"
"Jun 13, 2017","253.25","252.00","255.00","250.25","0.70K","1.40%"
"Jun 12, 2017","249.75","255.25","256.75","248.00","0.19K","-0.99%"
"Jun 09, 2017","252.25","245.00","254.75","243.25","0.59K","2.96%"
"Jun 08, 2017","245.00","256.25","261.75","240.50","0.81K","-5.95%"
"Jun 07, 2017","260.50","256.00","264.75","253.00","0.49K","1.66%"
"Jun 06, 2017","256.25","243.50","257.75","243.00","0.50K","5.78%"
"Jun 05, 2017","242.25","247.00","250.25","237.75","0.62K","-1.52%"
"Jun 02, 2017","246.00","255.25","263.75","244.50","0.99K","-3.53%"
"Jun 01, 2017","255.00","248.00","258.25","247.00","1.01K","3.03%"
"May 31, 2017","247.50","242.50","249.50","241.50","0.64K","2.17%"
"May 30, 2017","242.25","244.25","244.75","238.75","0.33K","-0.82%"
"May 26, 2017","244.25","242.50","245.00","241.25","0.20K","0.93%"
"May 25, 2017","242.00","239.00","242.50","235.00","0.33K","1.47%"
"May 24, 2017","238.50","240.00","243.00","238.25","0.21K","-1.14%"
"May 23, 2017","241.25","246.75","247.50","241.00","0.41K","-2.23%"
"May 22, 2017","246.75","243.00","247.75","236.25","0.41K","2.07%"
"May 19, 2017","241.75","236.25","245.00","236.00","0.44K","2.44%"
"May 18, 2017","236.00","235.50","237.25","231.00","0.21K","0.21%"
"May 17, 2017","235.50","228.50","237.50","226.75","0.23K","2.50%"
"May 16, 2017","229.75","233.50","233.50","227.00","0.36K","-0.22%"
"May 15, 2017","230.25","241.00","244.75","230.00","0.72K","-3.13%"
"May 12, 2017","237.70","241.70","242.70","237.40","-","-1.94%"
"May 11, 2017","242.40","241.20","244.10","241.20","-","0.71%"
"May 10, 2017","240.70","241.00","242.80","239.00","-","-0.21%"
"May 09, 2017","241.20","244.90","245.60","240.90","-","-4.57%"
"May 08, 2017","252.75","251.00","251.00","251.00","0.00K","4.14%"
"May 05, 2017","242.70","238.30","246.40","238.20","-","1.42%"
"May 04, 2017","239.30","237.50","242.70","237.00","-","-2.82%"
"May 03, 2017","246.25","248.25","248.25","248.25","0.01K","0.41%"
"May 02, 2017","245.25","244.00","244.00","244.00","0.00K","0.82%"
"May 01, 2017","243.25","238.75","238.75","238.75","0.00K","2.42%"
"Apr 28, 2017","237.50","222.75","239.00","222.75","0.09K","6.50%"
"Apr 27, 2017","223.00","221.25","222.75","221.00","0.29K","1.02%"
"Apr 26, 2017","220.75","223.25","224.00","221.00","0.82K","-0.79%"
"Apr 25, 2017","222.50","219.00","223.25","218.50","0.24K","1.71%"
"Apr 24, 2017","218.75","218.00","220.00","215.50","0.54K","0.57%"
"Apr 21, 2017","217.50","219.50","219.50","215.50","0.47K","-1.92%"
