Date,Price,Open,High,Low,Vol.,Change %
19-Jul-17,999.88,991.88,1004.62,984.38,-,1.04%
18-Jul-17,989.62,998.12,1004.12,986,-,0.41%
17-Jul-17,985.62,988.88,995.38,981.62,-,-0.30%
14-Jul-17,988.62,975.38,992,972.12,-,1.38%
13-Jul-17,975.12,1014.88,1015.38,974.88,-,-4.46%
12-Jul-17,1020.62,1026.12,1031.12,1010.62,-,-0.85%
11-Jul-17,1029.38,1027.12,1032.62,1008.12,-,0.44%
10-Jul-17,1024.88,1013.12,1029.38,1013.12,-,2.37%
7-Jul-17,1001.12,985.12,1003.38,982.62,-,1.47%
6-Jul-17,986.62,983.88,987.38,973.88,-,0.43%
5-Jul-17,982.38,982.5,986.38,969.12,-,1.08%
3-Jul-17,971.88,956.62,980.62,956.12,-,2.48%
30-Jun-17,948.38,920.38,950.38,917.62,-,3.02%
29-Jun-17,920.62,919.38,932.38,919.12,-,0.22%
28-Jun-17,918.62,916.38,922.12,915.88,-,0.30%
27-Jun-17,915.88,913.62,922.38,913.62,-,0.44%
26-Jun-17,911.88,909.12,916.38,908.25,-,0.83%
23-Jun-17,904.38,906.38,908.88,900.38,-,0.06%
22-Jun-17,903.88,919.88,920.62,903.12,-,-1.63%
21-Jun-17,918.88,929.12,932.38,917.12,-,-0.94%
20-Jun-17,927.62,937.62,940.62,926.12,-,-1.07%
19-Jun-17,937.62,936.62,947.38,933.88,-,-0.19%
16-Jun-17,939.38,935.62,942.12,932.12,-,0.51%
15-Jun-17,934.62,931.12,938.38,925.62,-,0.29%
14-Jun-17,931.88,932.38,938.88,931.12,-,-0.11%
13-Jun-17,932.88,933.38,941.38,931.88,-,0.21%
12-Jun-17,930.88,941.62,942.62,930.38,-,-1.12%
9-Jun-17,941.38,936.62,943.88,933.12,-,0.37%
8-Jun-17,937.88,931.12,944.62,930.88,-,0.75%
7-Jun-17,930.88,925.12,934.38,924.88,-,0.84%
6-Jun-17,923.12,920.88,934.12,920.12,-,0.16%
5-Jun-17,921.62,925.38,926.38,917.88,-,0.11%
2-Jun-17,920.62,912.62,923.88,910.88,-,0.96%
1-Jun-17,911.88,916.38,920.62,911.88,-,-0.44%
31-May-17,915.88,915.12,920.38,909.62,-,0.36%
30-May-17,912.62,927.62,928.38,910.62,-,-1.49%
26-May-17,926.38,939.88,940.88,925.62,-,-1.38%
25-May-17,939.38,947.62,952.12,939.12,-,-0.92%
24-May-17,948.12,948.88,951.88,943.12,-,-0.03%
23-May-17,948.38,956.12,959.12,947.12,-,-0.84%
22-May-17,956.38,954.12,960.88,954.12,-,0.34%
19-May-17,953.12,944.62,956.12,944.62,-,0.90%
18-May-17,944.62,970.62,971.12,942.88,-,-3.20%
17-May-17,975.88,975.62,980.5,973.62,-,-0.05%
16-May-17,976.38,965.38,976.62,963.88,-,1.17%
15-May-17,965.12,962.62,972.88,962.38,-,0.23%
12-May-17,962.88,964.62,967.38,960.62,-,-0.34%
11-May-17,966.12,970.88,975.62,962.88,-,-0.32%
10-May-17,969.25,974.38,988.5,966.88,-,-0.48%
9-May-17,973.88,965.38,977.12,963.62,-,0.86%
8-May-17,965.62,971.62,974.62,963.62,-,-0.77%
5-May-17,973.12,974.38,982.88,967.88,-,-0.03%
4-May-17,973.38,976.62,979.88,969.62,-,-0.15%
3-May-17,974.88,969.62,976.38,967.38,-,0.59%
2-May-17,969.12,969.12,978.38,965.38,-,-0.15%
1-May-17,970.62,961.88,974.62,958.62,-,1.41%
28-Apr-17,957.12,956.75,958.62,952.5,-,-0.05%
27-Apr-17,957.62,957.12,961.25,954.38,-,0.09%
26-Apr-17,956.75,965.62,968.38,955.25,-,-0.89%
25-Apr-17,965.38,969.38,971.12,964.88,-,-0.67%
24-Apr-17,971.88,963.25,971.88,962.12,-,2.21%
21-Apr-17,950.88,945.62,952.62,944.88,-,0.45%
