"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 07, 2017","444.75","438.00","448.50","438.00","-","2.07%"
"Jun 06, 2017","435.75","430.25","440.75","429.75","-","1.46%"
"Jun 05, 2017","429.50","429.25","433.25","425.75","-","0.06%"
"Jun 02, 2017","429.25","427.75","433.75","426.75","-","0.00%"
"Jun 01, 2017","429.25","429.38","431.25","421.62","-","-0.06%"
"May 31, 2017","429.50","433.25","436.25","428.50","-","0.03%"
"May 30, 2017","429.38","439.00","439.25","426.50","-","-2.14%"
"May 26, 2017","438.75","430.25","439.00","429.50","-","1.86%"
"May 25, 2017","430.75","433.75","436.00","430.25","-","-0.40%"
"May 24, 2017","432.50","430.00","433.00","427.75","-","0.79%"
"May 23, 2017","429.12","434.50","435.75","428.25","-","-1.29%"
"May 22, 2017","434.75","438.00","442.50","434.75","-","-0.17%"
"May 19, 2017","435.50","426.25","436.75","426.25","-","2.23%"
"May 18, 2017","426.00","428.75","428.75","421.50","-","-0.35%"
"May 17, 2017","427.50","422.25","432.25","421.75","-","0.59%"
"May 16, 2017","425.00","422.50","425.75","420.50","-","0.18%"
"May 15, 2017","424.25","430.25","431.00","421.75","-","-1.96%"
"May 12, 2017","432.75","434.25","437.50","431.50","-","-0.17%"
"May 11, 2017","433.50","432.25","435.75","428.62","-","0.41%"
"May 10, 2017","431.75","429.50","435.50","426.25","-","0.47%"
"May 09, 2017","429.75","433.75","434.50","428.75","-","-0.98%"
"May 08, 2017","434.00","440.75","441.50","433.00","-","-2.03%"
"May 05, 2017","443.00","438.75","444.00","436.25","-","1.08%"
"May 04, 2017","438.25","454.50","455.25","436.00","-","-3.36%"
"May 03, 2017","453.50","452.25","456.00","446.00","-","-0.22%"
"May 02, 2017","454.50","457.25","461.50","448.50","-","-0.33%"
"May 01, 2017","456.00","441.50","456.00","439.38","-","5.40%"
"Apr 28, 2017","432.62","431.75","434.38","429.75","-","0.26%"
"Apr 27, 2017","431.50","426.50","433.00","425.25","-","1.29%"
"Apr 26, 2017","426.00","428.75","432.50","424.75","-","-0.29%"
"Apr 25, 2017","427.25","418.75","429.50","416.25","-","1.97%"
"Apr 24, 2017","419.00","424.25","424.75","418.25","-","3.27%"
"Apr 21, 2017","405.75","405.75","408.00","400.25","-","-0.25%"
